txn_id,src_hash,dest_hash,src_bank,dest_bank,amount,currency,txn_type,label,ip_address,src_city,src_state,timestamp,risk_score,crime_type,flagged,zero_retention,forwarded_in_seconds
TXN000083,bcbff5767819d8fd09a46e3365f39bac45f64ce32082e6c8c12feaa137e835b9,62dcc245931c40568617afa2aaf5e35030147068dc49df06b8f4c42149e990c8,SBI,SBI,35489,INR,NEFT,Petrol,27.57.15.62,Ahmedabad,Gujarat,2026-01-16T03:07:55.462776,0,,False,False,
TXN000084,bcbff5767819d8fd09a46e3365f39bac45f64ce32082e6c8c12feaa137e835b9,cda5dfc9ebc35fb15e7d5beed53ad9dfea3dd100377f8fba3b5332ceef87377c,SBI,HDFC,36550,INR,NEFT,Electricity Bill,27.57.15.62,Ahmedabad,Gujarat,2026-01-25T01:16:55.462788,0,,False,False,
TXN000085,bcbff5767819d8fd09a46e3365f39bac45f64ce32082e6c8c12feaa137e835b9,3b9d714f0a2ab4b2bc078fea48a465f4a27a3dc6b648baf5dece4931a186da17,SBI,Axis,28719,INR,NEFT,Rent,27.57.15.62,Ahmedabad,Gujarat,2026-01-30T19:49:55.462801,0,,False,False,
TXN000086,bcbff5767819d8fd09a46e3365f39bac45f64ce32082e6c8c12feaa137e835b9,f16261677a83adffa88075290fd9faecbc9ad05bde1e3033a7f690c94f228ebd,SBI,Axis,36258,INR,NEFT,Medical,27.57.15.62,Ahmedabad,Gujarat,2026-01-23T21:05:55.462812,0,,False,False,
TXN000087,24723560099b985667824aa6bfad22f27ee854aaa2d3be514f9ba2f615461923,c2f51d9c037874e0310af904d820360646bb3615abab767a45d0505499705804,SBI,HDFC,30148,INR,NEFT,Online Shopping,203.88.52.183,Guwahati,Assam,2026-01-22T14:18:55.462826,0,,False,False,
TXN000088,24723560099b985667824aa6bfad22f27ee854aaa2d3be514f9ba2f615461923,5ef6571b8f0fa3d2f69ad657c9aa8ce9b5ab900158e0f0c88db8c78a9030bd9c,SBI,SBI,19143,INR,NEFT,Petrol,203.88.52.183,Guwahati,Assam,2026-03-10T22:56:55.462841,0,,False,False,
TXN000089,24723560099b985667824aa6bfad22f27ee854aaa2d3be514f9ba2f615461923,33c525e1d4ad975c1591fba71aec1a6ab3a75ddf10b49b8e7e9acbf938c56cba,SBI,HDFC,930,INR,NEFT,School Fees,203.88.52.183,Guwahati,Assam,2026-02-13T08:10:55.462853,0,,False,False,
TXN000090,24723560099b985667824aa6bfad22f27ee854aaa2d3be514f9ba2f615461923,cda5dfc9ebc35fb15e7d5beed53ad9dfea3dd100377f8fba3b5332ceef87377c,SBI,HDFC,1922,INR,NEFT,FD Interest,203.88.52.183,Guwahati,Assam,2025-12-15T06:06:55.462866,0,,False,False,
TXN000091,24723560099b985667824aa6bfad22f27ee854aaa2d3be514f9ba2f615461923,86e2999afd2210c119fc851913fdb67fb50435231d9c3f401a85570996d779ff,SBI,ICICI,34006,INR,NEFT,Restaurant,203.88.52.183,Guwahati,Assam,2025-12-29T20:55:55.462881,0,,False,False,
TXN000092,24723560099b985667824aa6bfad22f27ee854aaa2d3be514f9ba2f615461923,cd1f0967376b2d4b45fe5029fafb8cbceec095e51ab85a805fb399ceeebc6b73,SBI,SBI,2973,INR,NEFT,Online Shopping,203.88.52.183,Guwahati,Assam,2026-01-27T10:56:55.462893,0,,False,False,
TXN000093,24723560099b985667824aa6bfad22f27ee854aaa2d3be514f9ba2f615461923,d6a0ca0dfa2b41bbe5785b6b8e90f25e1ec3278cdc6d7299b2166076c1ce91cd,SBI,HDFC,24557,INR,NEFT,Petrol,203.88.52.183,Guwahati,Assam,2026-02-10T07:48:55.462905,0,,False,False,
TXN000094,59d2d2ded17e86b431d447fc4c5af9c90c93aa37c69a3438d1c5638bd41e318a,bc9c165a605f0e2cf1f982954eb651418f52f8dd1ee68f96fc6fac65ee8f71e3,SBI,SBI,37887,INR,NEFT,Mobile Recharge,49.36.182.162,Bangalore,Karnataka,2025-12-31T08:18:55.462919,0,,False,False,
TXN000095,59d2d2ded17e86b431d447fc4c5af9c90c93aa37c69a3438d1c5638bd41e318a,65c31a36b9e8dfc5e10f81318564d4405b7a2a9bcd7904dc2fd405f561e6dd0c,SBI,SBI,47920,INR,NEFT,Electricity Bill,49.36.182.162,Bangalore,Karnataka,2026-01-11T09:33:55.462932,0,,False,False,
TXN000096,59d2d2ded17e86b431d447fc4c5af9c90c93aa37c69a3438d1c5638bd41e318a,7736792df38f06c229a221c49c734fa4d5edee64fc3b94ef3c6191adc7431dba,SBI,PNB,45693,INR,NEFT,Mutual Fund,49.36.182.162,Bangalore,Karnataka,2025-12-30T11:26:55.462948,0,,False,False,
TXN000097,59d2d2ded17e86b431d447fc4c5af9c90c93aa37c69a3438d1c5638bd41e318a,e0b62b20826d2c75d3865fd1b05eda1e71d9897aec8e54bcd989fc3141edd77d,SBI,Axis,20186,INR,NEFT,Salary Credit,49.36.182.162,Bangalore,Karnataka,2025-12-30T02:59:55.462961,0,,False,False,
TXN000098,59d2d2ded17e86b431d447fc4c5af9c90c93aa37c69a3438d1c5638bd41e318a,b75d7b68fe2f36ea5589fb8321ce177be5313374752a4440007efd23d27a2215,SBI,PNB,4164,INR,NEFT,FD Interest,49.36.182.162,Bangalore,Karnataka,2026-01-30T03:08:55.462973,0,,False,False,
TXN000099,59d2d2ded17e86b431d447fc4c5af9c90c93aa37c69a3438d1c5638bd41e318a,4c13e0ee026b7a2dc4b24ac203498a88c4c2537d7e9e52a764afe67741a3a508,SBI,PNB,28962,INR,NEFT,Mobile Recharge,49.36.182.162,Bangalore,Karnataka,2026-02-26T07:17:55.462986,0,,False,False,
TXN000100,59d2d2ded17e86b431d447fc4c5af9c90c93aa37c69a3438d1c5638bd41e318a,3eb97d944b411c1d60edcf66f128df761fef71438ebecf730aab097a6744af26,SBI,Axis,39972,INR,NEFT,Salary Credit,49.36.182.162,Bangalore,Karnataka,2025-12-21T18:40:55.462998,0,,False,False,
TXN000101,1e07422434bcbf00291b09614fbbf4d8c7bf89411d0b8c30b9138d4fc967899d,1de9b447b171c481d73aa8db9c85fb226bc63c4bf83353b14117bffb0c9d2a9c,SBI,HDFC,34865,INR,NEFT,Salary Credit,203.88.49.25,Indore,Madhya Pradesh,2026-01-31T21:28:55.463013,0,,False,False,
TXN000102,1e07422434bcbf00291b09614fbbf4d8c7bf89411d0b8c30b9138d4fc967899d,0ba4afcbd0cacca5bed52ce553abf44471ff3d210041395c2772a1a13e3c86ce,SBI,SBI,21919,INR,NEFT,Restaurant,203.88.49.25,Indore,Madhya Pradesh,2025-12-14T07:55:55.463025,0,,False,False,
TXN000103,1e07422434bcbf00291b09614fbbf4d8c7bf89411d0b8c30b9138d4fc967899d,1e07422434bcbf00291b09614fbbf4d8c7bf89411d0b8c30b9138d4fc967899d,SBI,SBI,44647,INR,NEFT,Mutual Fund,203.88.49.25,Indore,Madhya Pradesh,2026-01-22T00:16:55.463037,0,,False,False,
TXN000104,ce634332086ebf40f6cfeacb43741a67c91e7497da395cbb2c189e73a1ca1dd0,31dec58ba9302ae25fba892c312444e75add8bc53f4636f4d47bf47dee2b612d,SBI,Axis,33577,INR,NEFT,EMI Payment,27.57.50.49,Ahmedabad,Gujarat,2026-02-13T01:46:55.463049,0,,False,False,
TXN000105,ce634332086ebf40f6cfeacb43741a67c91e7497da395cbb2c189e73a1ca1dd0,fd5567ca525115e3cacded6ae9edc003acb5f80870fec6b628b1100d9f86968e,SBI,PNB,26342,INR,NEFT,Grocery,27.57.50.49,Ahmedabad,Gujarat,2026-02-25T04:59:55.463060,0,,False,False,
TXN000106,ce634332086ebf40f6cfeacb43741a67c91e7497da395cbb2c189e73a1ca1dd0,cdda98bb9cacecac780d904555b0a0f43cfe9457a6826435234700eea901efa2,SBI,ICICI,37949,INR,NEFT,Mutual Fund,27.57.50.49,Ahmedabad,Gujarat,2026-03-06T21:39:55.463072,0,,False,False,
TXN000107,ce634332086ebf40f6cfeacb43741a67c91e7497da395cbb2c189e73a1ca1dd0,d6a0ca0dfa2b41bbe5785b6b8e90f25e1ec3278cdc6d7299b2166076c1ce91cd,SBI,HDFC,6075,INR,NEFT,Mobile Recharge,27.57.50.49,Ahmedabad,Gujarat,2026-01-08T01:15:55.463084,0,,False,False,
TXN000108,ce634332086ebf40f6cfeacb43741a67c91e7497da395cbb2c189e73a1ca1dd0,bcb46f02e0217fb1aa08372e200a987fa46e263ca2705c3e04ca5d1dc840b615,SBI,Axis,9044,INR,NEFT,FD Interest,27.57.50.49,Ahmedabad,Gujarat,2026-02-23T23:29:55.463097,0,,False,False,
TXN000109,ce634332086ebf40f6cfeacb43741a67c91e7497da395cbb2c189e73a1ca1dd0,f7085e753da9aedeb2565378cf9a7d5fb5d9e7bc249c613ef3431bf0630d7624,SBI,SBI,32472,INR,NEFT,Mobile Recharge,27.57.50.49,Ahmedabad,Gujarat,2025-12-19T20:52:55.463113,0,,False,False,
TXN000110,ce634332086ebf40f6cfeacb43741a67c91e7497da395cbb2c189e73a1ca1dd0,ebe773d043d16de900265d62c9859df77fb07f3a3006990e4e2e9990768bd8ed,SBI,ICICI,40869,INR,NEFT,Mutual Fund,27.57.50.49,Ahmedabad,Gujarat,2026-01-05T07:49:55.463126,0,,False,False,
TXN000111,ce634332086ebf40f6cfeacb43741a67c91e7497da395cbb2c189e73a1ca1dd0,c3b1677c9dd23f906b168e9730791f2d14a8012da162b0c2044010aa179adb2c,SBI,SBI,17949,INR,NEFT,FD Interest,27.57.50.49,Ahmedabad,Gujarat,2026-01-17T04:21:55.463141,0,,False,False,
TXN000112,ce634332086ebf40f6cfeacb43741a67c91e7497da395cbb2c189e73a1ca1dd0,31dec58ba9302ae25fba892c312444e75add8bc53f4636f4d47bf47dee2b612d,SBI,Axis,6371,INR,NEFT,EMI Payment,27.57.50.49,Ahmedabad,Gujarat,2025-12-18T01:37:55.463154,0,,False,False,
TXN000113,ce634332086ebf40f6cfeacb43741a67c91e7497da395cbb2c189e73a1ca1dd0,d4257a94141636480b5401076d81715a55fc4418dc0b3277f97829098f6d2253,SBI,HDFC,23326,INR,NEFT,Medical,27.57.50.49,Ahmedabad,Gujarat,2026-01-31T03:26:55.463166,0,,False,False,
TXN000114,ce634332086ebf40f6cfeacb43741a67c91e7497da395cbb2c189e73a1ca1dd0,3eb97d944b411c1d60edcf66f128df761fef71438ebecf730aab097a6744af26,SBI,Axis,2086,INR,NEFT,FD Interest,27.57.50.49,Ahmedabad,Gujarat,2026-02-02T09:42:55.463177,0,,False,False,
TXN000115,ce634332086ebf40f6cfeacb43741a67c91e7497da395cbb2c189e73a1ca1dd0,4807a0b0289346ed140035d989759a8f7729f26a11acb7c958b128aef8ec72fe,SBI,Axis,29480,INR,NEFT,Petrol,27.57.50.49,Ahmedabad,Gujarat,2026-02-23T01:02:55.463189,0,,False,False,
TXN000116,39e5a34ca9ab62762125a8c5c3a133365e6db3b98ee87d2e6c88afe4e3738cb4,fc414f48a7267d18697022a61cbd8cb1645fb05b02e4346a4a6dee58f660aa2f,SBI,SBI,45415,INR,NEFT,Electricity Bill,203.88.218.61,Noida,Uttar Pradesh,2026-02-21T15:10:55.463202,0,,False,False,
TXN000117,39e5a34ca9ab62762125a8c5c3a133365e6db3b98ee87d2e6c88afe4e3738cb4,8090f4045eac25efd9140611ea5f51d45672f9d388be7773b0e3524e201ffbf2,SBI,SBI,7864,INR,NEFT,Mutual Fund,203.88.218.61,Noida,Uttar Pradesh,2026-03-07T07:25:55.463214,0,,False,False,
TXN000118,39e5a34ca9ab62762125a8c5c3a133365e6db3b98ee87d2e6c88afe4e3738cb4,daefb2d50c063965b432288cece992f55ab25b769f867ae0f00de74ddfae1aaf,SBI,SBI,19353,INR,NEFT,Salary Credit,203.88.218.61,Noida,Uttar Pradesh,2026-01-28T16:13:55.463227,0,,False,False,
TXN000119,39e5a34ca9ab62762125a8c5c3a133365e6db3b98ee87d2e6c88afe4e3738cb4,1e14b36a3edee3fb0dc55be6bc74477ae121ff59d77de5ce7ae5098442f3fe5f,SBI,SBI,20496,INR,NEFT,Online Shopping,203.88.218.61,Noida,Uttar Pradesh,2026-01-12T14:43:55.463239,0,,False,False,
TXN000120,39e5a34ca9ab62762125a8c5c3a133365e6db3b98ee87d2e6c88afe4e3738cb4,2712b7582c5da9091ba6b7c3d5914f199b01270b7c421ec9b1391fb9fd0e4a9e,SBI,HDFC,48997,INR,NEFT,Restaurant,203.88.218.61,Noida,Uttar Pradesh,2026-02-14T08:30:55.463252,0,,False,False,
TXN000121,39e5a34ca9ab62762125a8c5c3a133365e6db3b98ee87d2e6c88afe4e3738cb4,36c1915b8212962acd2b581bf13b5320f3b6e95283a0ae3204feecdf74469015,SBI,ICICI,49675,INR,NEFT,School Fees,203.88.218.61,Noida,Uttar Pradesh,2026-01-01T23:25:55.463267,0,,False,False,
TXN000122,1443dc0711c4015cae34f04c3823f2c24886483dfc85c0b568173b44a32e297e,09f8f7426a0bbbdde378dbc3b9d36ac456c1507cc41521d14824dee634bd3138,SBI,Axis,46293,INR,NEFT,Insurance Premium,203.88.201.143,Bhubaneswar,Odisha,2026-03-11T02:27:55.463281,0,,False,False,
TXN000123,1443dc0711c4015cae34f04c3823f2c24886483dfc85c0b568173b44a32e297e,373ade4897ffe10f4b0e810e4fd4ad29d5fe4c31af99b1294000bbb01efbb520,SBI,Axis,35024,INR,NEFT,Salary Credit,203.88.201.143,Bhubaneswar,Odisha,2026-02-09T10:01:55.463294,0,,False,False,
TXN000124,1443dc0711c4015cae34f04c3823f2c24886483dfc85c0b568173b44a32e297e,b63856fbe1f7fa37ccb2bff77ad2f60e2e8cbcaad3414ca0fe7351b366a17001,SBI,HDFC,13652,INR,NEFT,FD Interest,203.88.201.143,Bhubaneswar,Odisha,2025-12-13T19:47:55.463307,0,,False,False,
TXN000125,1443dc0711c4015cae34f04c3823f2c24886483dfc85c0b568173b44a32e297e,ce634332086ebf40f6cfeacb43741a67c91e7497da395cbb2c189e73a1ca1dd0,SBI,SBI,30971,INR,NEFT,Insurance Premium,203.88.201.143,Bhubaneswar,Odisha,2026-03-12T12:40:55.463319,0,,False,False,
TXN000126,1443dc0711c4015cae34f04c3823f2c24886483dfc85c0b568173b44a32e297e,373ade4897ffe10f4b0e810e4fd4ad29d5fe4c31af99b1294000bbb01efbb520,SBI,Axis,18280,INR,NEFT,Insurance Premium,203.88.201.143,Bhubaneswar,Odisha,2025-12-19T03:09:55.463341,0,,False,False,
TXN000127,5321f9f642d105623780e2320c4f77033fb4e6a699df3fc85dffa8e64e92561d,f528bd565ac4324472ec890bdcc24d448c47c112e8b1da46113f5e9faa3f05e3,SBI,SBI,19668,INR,NEFT,Rent,122.15.246.131,Delhi,Delhi,2025-12-20T02:50:55.463353,0,,False,False,
TXN000128,5321f9f642d105623780e2320c4f77033fb4e6a699df3fc85dffa8e64e92561d,1e327c13dbc2bb727ceacaa00f41de376bafbbf9e20ebb0585255daa80c649f4,SBI,HDFC,33827,INR,NEFT,Mutual Fund,122.15.246.131,Delhi,Delhi,2026-03-01T04:33:55.463366,0,,False,False,
TXN000129,5321f9f642d105623780e2320c4f77033fb4e6a699df3fc85dffa8e64e92561d,16331c5fd80c67efd1731abd0d972a9c5e3920379c49a26ebdd89c6e307e4af8,SBI,Axis,35336,INR,NEFT,EMI Payment,122.15.246.131,Delhi,Delhi,2026-02-18T08:32:55.498713,0,,False,False,
TXN000130,5321f9f642d105623780e2320c4f77033fb4e6a699df3fc85dffa8e64e92561d,544dd0c3c2e3cff61244cde9323148ef9f161f744da9ab30eb2c170e329cbc19,SBI,ICICI,37245,INR,NEFT,Mutual Fund,122.15.246.131,Delhi,Delhi,2026-03-11T13:49:55.498904,0,,False,False,
TXN000131,e1aad4c951d1c3a6ad7984beee2ea384816686b12fbb841aab0124556840d1e5,1de9b447b171c481d73aa8db9c85fb226bc63c4bf83353b14117bffb0c9d2a9c,SBI,HDFC,22360,INR,NEFT,Online Shopping,203.88.150.145,Chandigarh,Punjab,2026-01-21T15:54:55.498961,0,,False,False,
TXN000132,e1aad4c951d1c3a6ad7984beee2ea384816686b12fbb841aab0124556840d1e5,f528bd565ac4324472ec890bdcc24d448c47c112e8b1da46113f5e9faa3f05e3,SBI,SBI,23226,INR,NEFT,Insurance Premium,203.88.150.145,Chandigarh,Punjab,2026-01-27T03:24:55.498977,0,,False,False,
TXN000133,e1aad4c951d1c3a6ad7984beee2ea384816686b12fbb841aab0124556840d1e5,33c525e1d4ad975c1591fba71aec1a6ab3a75ddf10b49b8e7e9acbf938c56cba,SBI,HDFC,15979,INR,NEFT,Restaurant,203.88.150.145,Chandigarh,Punjab,2026-02-06T13:24:55.498990,0,,False,False,
TXN000134,e1aad4c951d1c3a6ad7984beee2ea384816686b12fbb841aab0124556840d1e5,25f64b59d28eabc0487ef535fc9dde3f97858c06fd8a6343228bf4d043f6cd0c,SBI,HDFC,25873,INR,NEFT,Rent,203.88.150.145,Chandigarh,Punjab,2026-03-09T21:47:55.499001,0,,False,False,
TXN000135,e1aad4c951d1c3a6ad7984beee2ea384816686b12fbb841aab0124556840d1e5,1327916ab8ff9fb84d90b26d09a79a18f9b9e4f17cc4504be3dba85d34550c93,SBI,HDFC,10442,INR,NEFT,Electricity Bill,203.88.150.145,Chandigarh,Punjab,2026-01-21T17:56:55.499017,0,,False,False,
TXN000136,e1aad4c951d1c3a6ad7984beee2ea384816686b12fbb841aab0124556840d1e5,d076f247a187a5703b8612496cd630ee9d7381b42075b52980a2edc9e9d95ee1,SBI,SBI,48334,INR,NEFT,Mobile Recharge,203.88.150.145,Chandigarh,Punjab,2026-01-05T17:25:55.499029,0,,False,False,
TXN000137,e1aad4c951d1c3a6ad7984beee2ea384816686b12fbb841aab0124556840d1e5,3afd169fcf8fdbc716260d00170e1daf683bba8a98c21f414050fdb448a18403,SBI,Axis,45491,INR,NEFT,Medical,203.88.150.145,Chandigarh,Punjab,2026-01-19T07:28:55.499040,0,,False,False,
TXN000138,e1aad4c951d1c3a6ad7984beee2ea384816686b12fbb841aab0124556840d1e5,3cb73fb30f4b66994a2803640c4563d34f508b0ecd9d2a324c2402c58567f0aa,SBI,SBI,28448,INR,NEFT,School Fees,203.88.150.145,Chandigarh,Punjab,2025-12-26T04:36:55.499051,0,,False,False,
TXN000139,e1aad4c951d1c3a6ad7984beee2ea384816686b12fbb841aab0124556840d1e5,2874d6a615e83f768969d3a02364c294efc4ea106a9f1297ba05813b3b6f1adc,SBI,ICICI,9135,INR,NEFT,Medical,203.88.150.145,Chandigarh,Punjab,2025-12-20T10:27:55.499061,0,,False,False,
TXN000140,e1aad4c951d1c3a6ad7984beee2ea384816686b12fbb841aab0124556840d1e5,2874d6a615e83f768969d3a02364c294efc4ea106a9f1297ba05813b3b6f1adc,SBI,ICICI,45329,INR,NEFT,FD Interest,203.88.150.145,Chandigarh,Punjab,2026-02-16T10:45:55.499071,0,,False,False,
TXN000141,e1aad4c951d1c3a6ad7984beee2ea384816686b12fbb841aab0124556840d1e5,4fbcc4398f1a3ee0083156643d2c68e076e3c982d3d4c0406760d91c8d374b71,SBI,Axis,46711,INR,NEFT,Restaurant,203.88.150.145,Chandigarh,Punjab,2026-02-24T01:06:55.499083,0,,False,False,
TXN000142,c3b1677c9dd23f906b168e9730791f2d14a8012da162b0c2044010aa179adb2c,3eb97d944b411c1d60edcf66f128df761fef71438ebecf730aab097a6744af26,SBI,Axis,37517,INR,NEFT,Grocery,203.88.160.145,Bhopal,Madhya Pradesh,2026-02-01T12:29:55.499095,0,,False,False,
TXN000143,c3b1677c9dd23f906b168e9730791f2d14a8012da162b0c2044010aa179adb2c,9c2d5b1ddd8a9844d2af03627448685fa4976f9bd74dd8163e2d089e3d97f5a9,SBI,ICICI,47649,INR,NEFT,EMI Payment,203.88.160.145,Bhopal,Madhya Pradesh,2026-02-18T04:11:55.499105,0,,False,False,
TXN000144,c3b1677c9dd23f906b168e9730791f2d14a8012da162b0c2044010aa179adb2c,daefb2d50c063965b432288cece992f55ab25b769f867ae0f00de74ddfae1aaf,SBI,SBI,48149,INR,NEFT,Salary Credit,203.88.160.145,Bhopal,Madhya Pradesh,2026-02-01T01:38:55.499115,0,,False,False,
TXN000145,c3b1677c9dd23f906b168e9730791f2d14a8012da162b0c2044010aa179adb2c,33c525e1d4ad975c1591fba71aec1a6ab3a75ddf10b49b8e7e9acbf938c56cba,SBI,HDFC,29532,INR,NEFT,Mutual Fund,203.88.160.145,Bhopal,Madhya Pradesh,2025-12-21T15:47:55.499125,0,,False,False,
TXN000146,c3b1677c9dd23f906b168e9730791f2d14a8012da162b0c2044010aa179adb2c,0ba4afcbd0cacca5bed52ce553abf44471ff3d210041395c2772a1a13e3c86ce,SBI,SBI,12816,INR,NEFT,EMI Payment,203.88.160.145,Bhopal,Madhya Pradesh,2026-02-25T10:03:55.499142,0,,False,False,
TXN000147,65c31a36b9e8dfc5e10f81318564d4405b7a2a9bcd7904dc2fd405f561e6dd0c,4807a0b0289346ed140035d989759a8f7729f26a11acb7c958b128aef8ec72fe,SBI,Axis,17989,INR,NEFT,Petrol,203.88.136.3,Thiruvananthapuram,Kerala,2025-12-30T19:50:55.499161,0,,False,False,
TXN000148,65c31a36b9e8dfc5e10f81318564d4405b7a2a9bcd7904dc2fd405f561e6dd0c,16331c5fd80c67efd1731abd0d972a9c5e3920379c49a26ebdd89c6e307e4af8,SBI,Axis,15716,INR,NEFT,Medical,203.88.136.3,Thiruvananthapuram,Kerala,2025-12-16T14:42:55.499172,0,,False,False,
TXN000149,65c31a36b9e8dfc5e10f81318564d4405b7a2a9bcd7904dc2fd405f561e6dd0c,9cdf70fd0eed7c7b62c761f9be3758b08aa946f75875bcf585f4b2fbf10a6dee,SBI,SBI,45598,INR,NEFT,FD Interest,203.88.136.3,Thiruvananthapuram,Kerala,2026-01-11T10:32:55.499185,0,,False,False,
TXN000150,65c31a36b9e8dfc5e10f81318564d4405b7a2a9bcd7904dc2fd405f561e6dd0c,c064f6fca69684f57414373fc410eed9369fe1dd289ae1b65ef4d10dd17ea82d,SBI,PNB,40130,INR,NEFT,Online Shopping,203.88.136.3,Thiruvananthapuram,Kerala,2025-12-20T03:53:55.499203,0,,False,False,
TXN000151,65c31a36b9e8dfc5e10f81318564d4405b7a2a9bcd7904dc2fd405f561e6dd0c,6d55e2e8fb6b3bb63a61e0c10bd96f7708cb6ad0ac713ea882825ec93e16af60,SBI,HDFC,32707,INR,NEFT,Online Shopping,203.88.136.3,Thiruvananthapuram,Kerala,2026-02-24T09:52:55.499219,0,,False,False,
TXN000152,65c31a36b9e8dfc5e10f81318564d4405b7a2a9bcd7904dc2fd405f561e6dd0c,1327916ab8ff9fb84d90b26d09a79a18f9b9e4f17cc4504be3dba85d34550c93,SBI,HDFC,2612,INR,NEFT,Mobile Recharge,203.88.136.3,Thiruvananthapuram,Kerala,2026-03-12T06:38:55.499229,0,,False,False,
TXN000153,65c31a36b9e8dfc5e10f81318564d4405b7a2a9bcd7904dc2fd405f561e6dd0c,72a2db66e32c648eb36c7e26cd3a20157344698cd32a85ef492fb87929bad154,SBI,HDFC,49151,INR,NEFT,Insurance Premium,203.88.136.3,Thiruvananthapuram,Kerala,2026-02-16T09:00:55.499238,0,,False,False,
TXN000154,65c31a36b9e8dfc5e10f81318564d4405b7a2a9bcd7904dc2fd405f561e6dd0c,f21618f273bc2e3d30dffac4ce6aa847f6d1a5ff464eea391f960f26727b7204,SBI,SBI,29288,INR,NEFT,Rent,203.88.136.3,Thiruvananthapuram,Kerala,2025-12-24T23:20:55.499249,0,,False,False,
TXN000155,65c31a36b9e8dfc5e10f81318564d4405b7a2a9bcd7904dc2fd405f561e6dd0c,dc4aac9870e937fcb85ac9c1bb91ea7014773da099fba39bbedfa387ee2d47d4,SBI,HDFC,30485,INR,NEFT,Medical,203.88.136.3,Thiruvananthapuram,Kerala,2026-01-18T02:15:55.499262,0,,False,False,
TXN000156,65c31a36b9e8dfc5e10f81318564d4405b7a2a9bcd7904dc2fd405f561e6dd0c,24723560099b985667824aa6bfad22f27ee854aaa2d3be514f9ba2f615461923,SBI,SBI,40341,INR,NEFT,Mutual Fund,203.88.136.3,Thiruvananthapuram,Kerala,2026-01-23T15:44:55.499281,0,,False,False,
TXN000157,65c31a36b9e8dfc5e10f81318564d4405b7a2a9bcd7904dc2fd405f561e6dd0c,7c7796120aaf0f8bc0b4fa3cc9f1380828d04a5e5fc4faca73c997f9c24cacda,SBI,ICICI,40575,INR,NEFT,Mutual Fund,203.88.136.3,Thiruvananthapuram,Kerala,2025-12-29T19:30:55.499291,0,,False,False,
TXN000158,65c31a36b9e8dfc5e10f81318564d4405b7a2a9bcd7904dc2fd405f561e6dd0c,af917da682af84f32de13c77516fb8d95953a54a2025f5bdea93bd143abd6781,SBI,ICICI,42534,INR,NEFT,Mutual Fund,203.88.136.3,Thiruvananthapuram,Kerala,2026-03-08T22:58:55.499301,0,,False,False,
TXN000159,9cdf70fd0eed7c7b62c761f9be3758b08aa946f75875bcf585f4b2fbf10a6dee,9ddd2da1efa6aaef7a527402c58d1466c705186035a96614271991bcd305df62,SBI,ICICI,3279,INR,NEFT,Medical,203.88.163.219,Chandigarh,Punjab,2026-01-05T21:39:55.499311,0,,False,False,
TXN000160,9cdf70fd0eed7c7b62c761f9be3758b08aa946f75875bcf585f4b2fbf10a6dee,72f2b1feb1d51ec4462803f4ca2f89b61a514c6903e3eac24ad5f82d07f99265,SBI,PNB,3072,INR,NEFT,Restaurant,203.88.163.219,Chandigarh,Punjab,2026-01-22T22:16:55.499321,0,,False,False,
TXN000161,9cdf70fd0eed7c7b62c761f9be3758b08aa946f75875bcf585f4b2fbf10a6dee,70cd0b6c0faebd19318731358afbdf3aabd42b6ef891c0d62643152b249a4c1e,SBI,Axis,3730,INR,NEFT,Medical,203.88.163.219,Chandigarh,Punjab,2026-02-04T00:39:55.499335,0,,False,False,
TXN000162,9cdf70fd0eed7c7b62c761f9be3758b08aa946f75875bcf585f4b2fbf10a6dee,33c525e1d4ad975c1591fba71aec1a6ab3a75ddf10b49b8e7e9acbf938c56cba,SBI,HDFC,19237,INR,NEFT,Online Shopping,203.88.163.219,Chandigarh,Punjab,2026-02-20T01:46:55.499344,0,,False,False,
TXN000163,9cdf70fd0eed7c7b62c761f9be3758b08aa946f75875bcf585f4b2fbf10a6dee,4e6ee48387a2b4cd407ee463d173713358d4ef762804c66e00b8a411325726c0,SBI,Axis,4074,INR,NEFT,Mutual Fund,203.88.163.219,Chandigarh,Punjab,2026-01-06T10:35:55.499354,0,,False,False,
TXN000164,9cdf70fd0eed7c7b62c761f9be3758b08aa946f75875bcf585f4b2fbf10a6dee,8d49456ae173e5c509997734c2ab0addb5a36d61157008a03f1fd46d701b0241,SBI,PNB,42842,INR,NEFT,Online Shopping,203.88.163.219,Chandigarh,Punjab,2026-03-01T15:32:55.499364,0,,False,False,
TXN000165,9cdf70fd0eed7c7b62c761f9be3758b08aa946f75875bcf585f4b2fbf10a6dee,1e14b36a3edee3fb0dc55be6bc74477ae121ff59d77de5ce7ae5098442f3fe5f,SBI,SBI,12281,INR,NEFT,FD Interest,203.88.163.219,Chandigarh,Punjab,2025-12-28T16:30:55.499382,0,,False,False,
TXN000166,9cdf70fd0eed7c7b62c761f9be3758b08aa946f75875bcf585f4b2fbf10a6dee,ac3470a156a1619346628a5d08f0c1037076d27a82020b00d15f2606942caf17,SBI,SBI,26260,INR,NEFT,Mobile Recharge,203.88.163.219,Chandigarh,Punjab,2026-01-31T01:03:55.499394,0,,False,False,
